neighbour IDP?;neighbour code;neighbour in CSN;neighbour in SIGNOR;neighbour in ReactomeFI;neighbour disorder content;neighbour preclinical target;neighbour MCG target;target code;target in CSN;target in SIGNOR;target in ReactomeFI;target of small molecule;target of antibody;targetneighbour;target disorder content;both in CSN;both in SIGNOR;both in ReactomeFI;both in all 3;in triangle - CSN;in  triangle - SIGNOR;in  triangle - ReactomeFI;not in any triangle;no. of triangles - CSN;no. of triangles - SIGNOR;no. of triangles - ReactomeFI;no. of in cycle - CSN;no. of in  cycle - SIGNOR;no. of in  cycle - ReactomeFI;no. of in unbalanced triangle - CSN;no. of in  unbalanced triangle - SIGNOR;no. of in  unbalanced triangle - ReactomeFI;neighbour – target inhibition - CSN;target – neighbour stimulation - CSN;neighbour – target stimulation - CSN;target – neighbour inhibition - CSN;neighbour – target inhibition - SIGNOR;target – neighbour stimulation - SIGNOR;neighbour – target stimulation - SIGNOR;target – neighbour inhibition - SIGNOR;neighbour – target inhibition - ReactomeFI;target – neighbour stimulation - ReactomeFI;neighbour – target stimulation - ReactomeFI;target – neighbour inhibition - ReactomeFI;neighbour third partner - CSN;target third partner - CSN;neighbour third partner - SIGNOR;target third partner - SIGNOR;neighbour third partner - ReactomeFI;target third partner - ReactomeFI;neighbour bridgeness - CSN;neighbour betweenness - CSN;target bridgeness - CSN;target betweenness - CSN;neighbour bridgeness - SIGNOR;neighbour betweenness - SIGNOR;target bridgeness - SIGNOR;target betweenness - SIGNOR;neighbour bridgeness - ReactomeFI;neighbour betweenness - ReactomeFI;target bridgeness - ReactomeFI;target betweenness - ReactomeFI;prognostic;predisposing;diagnostic;predictive
1;47;1;1;1;0.1211;0;0;177;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;2;61;0;0;10;0;0;;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0.000735;1510.02932;0.000101;241.087343;29.131761;27720.7776;62.859935;13201.72939;0.328734;131827.0082;0.03038;35918.60171;1;0;1;0
1;83;1;1;1;0.1326;0;0;177;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;76;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0.001654;737.562955;0.000101;241.087343;0.064959;2339.957329;62.859935;13201.72939;0.043965;14005.56908;0.03038;35918.60171;1;0;0;0
1;106;1;1;1;0.0414;0;0;177;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;27;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000215;762.399806;0.000101;241.087343;109.596942;48738.69735;62.859935;13201.72939;0.226718;152814.2476;0.03038;35918.60171;1;1;1;0
1;110;1;1;1;0.0703;0;0;177;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;120;0;0;19;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.025377;20673.27086;0.000101;241.087343;99.554448;69869.81168;62.859935;13201.72939;0.046798;120532.0675;0.03038;35918.60171;1;1;0;0
1;181;1;1;1;0.12;0;0;177;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;122;0;0;25;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.00238;554.822061;0.000101;241.087343;0.361637;13196.46812;62.859935;13201.72939;0.441463;78035.84905;0.03038;35918.60171;1;0;1;0
1;49;1;1;1;0.2764;0;0;177;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;8;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000794;2167.658804;0.000101;241.087343;12.002191;100827.5542;62.859935;13201.72939;5.359817;1258760.578;0.03038;35918.60171;1;1;1;1
1;88;0;1;1;0.1778;0;0;177;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;13;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.000101;241.087343;0.185388;18011.56097;62.859935;13201.72939;6.475373;561506.3285;0.03038;35918.60171;1;0;1;1
1;72;1;1;1;0.1567;0;0;177;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;6;0;0;0;0;0;1;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.048112;62384.57186;0.000101;241.087343;4.294762;996999.4336;62.859935;13201.72939;2.03794;542579.0695;0.03038;35918.60171;1;1;1;1
1;71;0;1;1;0.2699;0;0;78;1;1;1;0;1;1;0.027;0;1;1;0;0;0;1;0;0;0;7;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.000013;8.005083;0.00653;50.881383;0.229134;790.841148;0.035598;10299.2545;0.001291;1238.811485;1;1;1;0
1;124;0;1;1;0.214;0;0;78;1;1;1;0;1;1;0.027;0;1;1;0;0;0;1;0;0;0;7;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.000013;8.005083;0.00653;50.881383;0.229134;790.841148;0.036405;20428.77642;0.001291;1238.811485;1;0;1;0
1;142;1;1;1;0.0435;0;0;78;1;1;1;0;1;1;0.027;1;1;1;1;0;0;1;0;0;0;10;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000869;3973.124923;0.000013;8.005083;10.891252;29876.14152;0.229134;790.841148;0.032085;19465.83086;0.001291;1238.811485;1;1;1;0
1;47;1;1;1;0.1211;0;0;78;1;1;1;0;1;1;0.027;1;1;1;1;1;0;1;0;2;0;13;0;0;3;0;0;;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0.000735;1510.02932;0.000013;8.005083;29.131761;27720.7776;0.229134;790.841148;0.328734;131827.0082;0.001291;1238.811485;1;0;1;0
1;106;1;1;1;0.0414;0;0;78;1;1;1;0;1;1;0.027;1;1;1;1;1;0;1;0;1;0;15;0;0;1;0;0;;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0.000215;762.399806;0.000013;8.005083;109.596942;48738.69735;0.229134;790.841148;0.226718;152814.2476;0.001291;1238.811485;1;1;1;0
1;49;1;1;1;0.2764;0;0;78;1;1;1;0;1;1;0.027;1;1;1;1;0;0;1;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000794;2167.658804;0.000013;8.005083;12.002191;100827.5542;0.229134;790.841148;5.359817;1258760.578;0.001291;1238.811485;1;1;1;1
1;94;0;1;1;0.8354;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;27;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.00341;0;0.000127;8321;0.025633;30510.31311;0.000262;2841.651837;1;0;0;0
1;35;0;1;1;0.2632;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;27;0;0;9;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0.000008;0;0.000127;8321;0.01446;8506.538084;0.000262;2841.651837;1;0;0;0
1;46;1;1;1;0.3188;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;27;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.00001;2383.523167;0;0;0.474235;45.421783;0.000127;8321;0.013296;5868.710725;0.000262;2841.651837;1;0;1;0
1;57;0;1;1;0.2418;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;27;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0.000008;0;0.000127;8321;0.024502;29982.81845;0.000262;2841.651837;1;0;0;0
1;29;1;1;1;0.083;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;27;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000001;0;0;0;0.000102;0;0.000127;8321;0.033024;90264.87568;0.000262;2841.651837;1;1;1;1
1;24;1;1;1;0.4342;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;8;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.004661;665.706536;0;0;4.785708;14630.7023;0.000127;8321;2.866048;829111.1553;0.000262;2841.651837;1;1;1;0
1;212;1;1;1;0.4201;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;3;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000535;1515.066759;0;0;1.938789;48363.48686;0.000127;8321;0.529235;239858.5312;0.000262;2841.651837;1;1;1;1
1;42;1;1;1;0.0707;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;29;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0.005456;4827.088831;0;0;43.660291;89550.06219;0.000127;8321;0.159454;95399.07464;0.000262;2841.651837;1;0;1;1
1;17;1;1;1;0.07;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;5;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.085222;6728.275136;0;0;0.354407;25140.57067;0.000127;8321;1.209861;60087.13876;0.000262;2841.651837;1;0;1;0
1;191;0;1;1;0.1773;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1.708323;14305.45296;0.000127;8321;0.873331;45681.60018;0.000262;2841.651837;1;0;1;0
1;175;1;1;1;0.225;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;6;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000117;844.720344;0;0;34.74453;96531.58011;0.000127;8321;0.697665;434783.3153;0.000262;2841.651837;1;0;1;1
1;126;1;1;1;0.0547;0;0;237;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;15;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.001093;8189.64431;0;0;0.427705;53825.97964;0.000127;8321;4.501751;2580999.429;0.000262;2841.651837;1;1;1;1
1;88;0;1;1;0.1778;0;0;108;1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.000009;44.978304;0.185388;18011.56097;0.402021;0;6.475373;561506.3285;0.000018;1100.893074;1;0;1;1
1;121;1;1;1;0.832;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.000475;1190;0.011566;1201.082457;2.251902;38371.25708;110.101313;21050.30164;1.851938;468938.3582;0.600493;94610.49431;1;1;1;1
1;143;0;1;1;0.1424;0;0;69;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;7;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.011566;1201.082457;0.000111;0;110.101313;21050.30164;0.146531;23834.43808;0.600493;94610.49431;1;1;0;0
1;94;0;1;1;0.8354;0;0;69;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;7;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.011566;1201.082457;0.00341;0;110.101313;21050.30164;0.025633;30510.31311;0.600493;94610.49431;1;0;0;0
1;122;1;1;1;1;0;0;69;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;2;2;14;0;2;2;1;1;;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0.367485;12956.62793;0.011566;1201.082457;69.43226;73770.32146;110.101313;21050.30164;0.066926;133703.1818;0.600493;94610.49431;1;1;1;1
1;133;0;1;1;1;0;0;69;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;10;0;0;2;0;0;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0.011566;1201.082457;38.650917;80322.10555;110.101313;21050.30164;0.259443;69466.68237;0.600493;94610.49431;1;1;1;1
1;164;1;0;1;0.2111;0;0;69;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;3;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000012;0;0.011566;1201.082457;0;0;110.101313;21050.30164;0.001912;60.852945;0.600493;94610.49431;1;0;0;0
1;75;1;1;1;0.0975;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;12;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3.941643;1190;0.011566;1201.082457;16.681399;20787.76744;110.101313;21050.30164;8.196901;252721.3081;0.600493;94610.49431;1;0;1;1
1;24;1;1;1;0.4342;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;19;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.004661;665.706536;0.011566;1201.082457;4.785708;14630.7023;110.101313;21050.30164;2.866048;829111.1553;0.600493;94610.49431;1;1;1;0
1;102;1;1;1;0.1818;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;4;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.00133;216.263504;0.011566;1201.082457;2.998039;341.446343;110.101313;21050.30164;0.002578;8252.570236;0.600493;94610.49431;1;1;1;1
1;139;1;1;1;0.1976;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;4;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;5.059413;11931.90683;0.011566;1201.082457;21.750892;565925.5943;110.101313;21050.30164;1.398797;192296.9613;0.600493;94610.49431;1;0;0;1
1;41;1;1;1;0.0589;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;10;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.011649;13149.72429;0.011566;1201.082457;15.074483;149105.3706;110.101313;21050.30164;0.86293;136310.7007;0.600493;94610.49431;1;1;1;0
1;131;1;1;1;0.2155;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;15;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.242056;10093.61777;0.011566;1201.082457;24.984204;10607.21588;110.101313;21050.30164;0.303966;11866.50181;0.600493;94610.49431;1;1;0;0
1;4;1;1;1;0.1695;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;14;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.308878;2451.140241;0.011566;1201.082457;8.316909;8260.011958;110.101313;21050.30164;0.022849;27848.27755;0.600493;94610.49431;1;1;1;1
1;158;0;1;1;0.9313;0;0;69;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;11;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.011566;1201.082457;42.82717;22158.55281;110.101313;21050.30164;1.299234;322311.6447;0.600493;94610.49431;1;0;0;0
1;172;1;1;1;0.0237;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.007552;1365.057883;0.011566;1201.082457;9.260856;11549.63813;110.101313;21050.30164;4.497014;72619.30134;0.600493;94610.49431;1;0;0;0
1;17;1;1;1;0.07;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;8;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.085222;6728.275136;0.011566;1201.082457;0.354407;25140.57067;110.101313;21050.30164;1.209861;60087.13876;0.600493;94610.49431;1;0;1;0
1;191;0;1;1;0.1773;0;0;69;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;8;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.011566;1201.082457;1.708323;14305.45296;110.101313;21050.30164;0.873331;45681.60018;0.600493;94610.49431;1;0;1;0
1;223;0;0;1;0.4812;0;0;69;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.011566;1201.082457;0;0;110.101313;21050.30164;0.000335;187.000421;0.600493;94610.49431;1;0;1;0
1;106;1;1;1;0.0414;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;20;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000215;762.399806;0.011566;1201.082457;109.596942;48738.69735;110.101313;21050.30164;0.226718;152814.2476;0.600493;94610.49431;1;1;1;0
1;194;1;1;1;0.0736;1;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;3;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000007;63.715656;0.011566;1201.082457;4.469083;18812.23757;110.101313;21050.30164;0.000208;1753.694259;0.600493;94610.49431;1;1;1;1
1;175;1;1;1;0.225;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;29;0;0;10;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000117;844.720344;0.011566;1201.082457;34.74453;96531.58011;110.101313;21050.30164;0.697665;434783.3153;0.600493;94610.49431;1;0;1;1
1;190;1;1;1;0.014;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;7;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.004531;4208.561044;0.011566;1201.082457;4.229922;48685.91396;110.101313;21050.30164;0.307831;29842.75488;0.600493;94610.49431;1;1;1;0
1;110;1;1;1;0.0703;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;16;0;0;10;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.025377;20673.27086;0.011566;1201.082457;99.554448;69869.81168;110.101313;21050.30164;0.046798;120532.0675;0.600493;94610.49431;1;1;0;0
1;166;1;1;1;0.1365;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;1;8;0;0;5;0;1;;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;3.3877;7922.830533;0.011566;1201.082457;1.865812;213250.4542;110.101313;21050.30164;1.755858;138034.5228;0.600493;94610.49431;1;1;1;1
1;192;1;1;1;0.0399;0;0;69;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;11;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.046879;8090.846943;0.011566;1201.082457;5.907305;26685.25534;110.101313;21050.30164;1.902247;125269.1953;0.600493;94610.49431;1;1;1;1
1;61;1;1;1;0.3739;0;0;167;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;4;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.036289;16894.73207;0.006931;2004.771841;75.73516;67956.39987;0.104068;2134.262819;12.628599;255951.3753;0.000953;2143.114683;1;1;1;1
1;143;0;1;1;0.1424;0;0;167;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;5;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.006931;2004.771841;0.000111;0;0.104068;2134.262819;0.146531;23834.43808;0.000953;2143.114683;1;1;0;0
1;122;1;1;1;1;0;0;167;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;7;0;0;2;0;0;;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0.367485;12956.62793;0.006931;2004.771841;69.43226;73770.32146;0.104068;2134.262819;0.066926;133703.1818;0.000953;2143.114683;1;1;1;1
1;133;0;1;1;1;0;0;167;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;7;0;0;5;0;0;;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0.006931;2004.771841;38.650917;80322.10555;0.104068;2134.262819;0.259443;69466.68237;0.000953;2143.114683;1;1;1;1
1;182;1;1;1;0.0688;0;0;167;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;8;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.015497;3109.02903;0.006931;2004.771841;3.429912;78503.01088;0.104068;2134.262819;127.115487;3442580.642;0.000953;2143.114683;1;1;1;1
1;158;0;1;1;0.9313;0;0;167;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;4;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.006931;2004.771841;42.82717;22158.55281;0.104068;2134.262819;1.299234;322311.6447;0.000953;2143.114683;1;0;0;0
1;46;1;1;1;0.3188;0;0;84;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00001;2383.523167;0;0;0.474235;45.421783;5.447412;662.331564;0.013296;5868.710725;0;101.61782;1;0;1;0
1;42;1;1;1;0.0707;0;0;84;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;7;0;0;2;0;0;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0.005456;4827.088831;0;0;43.660291;89550.06219;5.447412;662.331564;0.159454;95399.07464;0;101.61782;1;0;1;1
1;47;1;1;1;0.1211;0;0;84;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;3;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.000735;1510.02932;0;0;29.131761;27720.7776;5.447412;662.331564;0.328734;131827.0082;0;101.61782;1;0;1;0
1;72;1;1;1;0.1567;0;0;84;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;5;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.048112;62384.57186;0;0;4.294762;996999.4336;5.447412;662.331564;2.03794;542579.0695;0;101.61782;1;1;1;1
1;33;0;1;1;0.2746;0;0;23;1;1;1;1;1;1;0.0107;0;1;1;0;0;1;0;0;0;2;0;0;0;0;0;1;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.032605;20023.93887;4.541203;17413.62995;5.147888;278911.0165;0.000451;2901.634148;0.213382;391241.0227;1;0;1;1
1;160;0;1;1;0.1314;0;0;23;1;1;1;1;1;1;0.0107;0;1;1;0;0;0;1;0;0;0;14;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.032605;20023.93887;0.008079;482.089482;5.147888;278911.0165;0.054286;165857.1173;0.213382;391241.0227;1;0;1;0
1;209;0;1;1;0.2037;0;0;23;1;1;1;1;1;1;0.0107;0;1;1;0;0;0;1;0;0;0;14;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.032605;20023.93887;10.236289;292.13643;5.147888;278911.0165;0.021631;1115.627771;0.213382;391241.0227;1;0;0;1
1;256;0;1;1;0.0721;0;0;23;1;1;1;1;1;1;0.0107;0;1;1;0;0;0;1;0;0;0;3;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.032605;20023.93887;0;0;5.147888;278911.0165;0.000225;17182.23284;0.213382;391241.0227;0;0;0;0
1;132;1;1;1;0.3783;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;1;1;0;0;3;30;0;1;6;0;1;;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0.003038;508.292333;0.032605;20023.93887;42.873064;3929.696271;5.147888;278911.0165;0.009519;17079.95886;0.213382;391241.0227;1;1;1;0
1;65;1;1;1;0.0752;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.000012;81.148246;0.032605;20023.93887;0.005781;3379.838641;5.147888;278911.0165;0.07347;57.580368;0.213382;391241.0227;1;0;0;0
1;30;1;1;1;0.3546;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;1;1;0;0;7;25;0;0;5;0;3;;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;4.59119;7997.306718;0.032605;20023.93887;3.685725;125349.5371;5.147888;278911.0165;13.246918;763046.3714;0.213382;391241.0227;1;1;1;1
1;219;1;1;1;0.1943;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;0;1;0;0;0;9;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.098214;0;0.032605;20023.93887;0.000003;0;5.147888;278911.0165;0.101657;97127.03661;0.213382;391241.0227;1;1;1;1
1;77;1;1;1;0.529;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;1;0;0;0;2;0;0;0;0;0;1;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.000057;1333.242169;0.032605;20023.93887;56.22967;22138.95161;5.147888;278911.0165;0.266564;51328.43999;0.213382;391241.0227;1;0;1;1
1;55;1;1;1;0.0764;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;0;1;0;0;0;34;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.635562;0;0.032605;20023.93887;0.219632;1051.065709;5.147888;278911.0165;0.068347;15869.1681;0.213382;391241.0227;1;1;1;1
1;252;1;1;1;0.0311;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;0;1;0;0;0;40;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.006554;15010.91892;0.032605;20023.93887;2.414149;4852.833457;5.147888;278911.0165;0.011298;10404.17876;0.213382;391241.0227;1;0;1;0
1;123;1;1;1;0.1896;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;0;1;0;0;0;12;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000264;851.203026;0.032605;20023.93887;0.000897;8321;5.147888;278911.0165;0.003192;7220.372761;0.213382;391241.0227;1;0;1;0
1;228;1;1;1;0.1635;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;1;0;1;0;1;0;27;0;0;9;0;0;;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0.000001;0;0.032605;20023.93887;0.252415;5429.75962;5.147888;278911.0165;0.071784;12065.38996;0.213382;391241.0227;1;0;1;0
1;53;1;1;1;0.1483;0;0;23;1;1;1;1;1;1;0.0107;1;1;1;1;0;0;1;0;0;0;37;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000363;2808.150597;0.032605;20023.93887;8.758269;16438.24326;5.147888;278911.0165;0.13912;44637.15365;0.213382;391241.0227;1;0;1;0
